"ITTER107","TIPO_DATO15","SEXISTAT1","ETA1","STATCIV2","TIME","Value","Flag Codes"
"018160","JAN","9","TOTAL","99","2015",3522,
"018160","JAN","9","TOTAL","99","2016",3541,
"018160","JAN","9","TOTAL","99","2017",3545,
"018160","JAN","9","TOTAL","99","2018",3533,
"019108","JAN","9","TOTAL","99","2014",655,
"019108","JAN","9","TOTAL","99","2015",634,
"019108","JAN","9","TOTAL","99","2016",618,
"019108","JAN","9","TOTAL","99","2017",594,
"019108","JAN","9","TOTAL","99","2018",589,
"018161","JAN","9","TOTAL","99","2014",819,
"018161","JAN","9","TOTAL","99","2015",839,
"018161","JAN","9","TOTAL","99","2016",844,
"018161","JAN","9","TOTAL","99","2017",829,
"018161","JAN","9","TOTAL","99","2018",824,
"017187","JAN","9","TOTAL","99","2014",8100,
"017187","JAN","9","TOTAL","99","2015",8083,
"017187","JAN","9","TOTAL","99","2016",7990,
"017187","JAN","9","TOTAL","99","2017",7969,
"017187","JAN","9","TOTAL","99","2018",7836,
"014068","JAN","9","TOTAL","99","2014",627,
"014068","JAN","9","TOTAL","99","2015",626,
"014068","JAN","9","TOTAL","99","2016",628,
"014068","JAN","9","TOTAL","99","2017",631,
"014068","JAN","9","TOTAL","99","2018",631,
"012127","JAN","9","TOTAL","99","2014",18500,
"012127","JAN","9","TOTAL","99","2015",18622,
"012127","JAN","9","TOTAL","99","2016",18750,
"012127","JAN","9","TOTAL","99","2017",18762,
"012127","JAN","9","TOTAL","99","2018",18861,
"014069","JAN","9","TOTAL","99","2014",2641,
"014069","JAN","9","TOTAL","99","2015",2668,
"014069","JAN","9","TOTAL","99","2016",2715,
"014069","JAN","9","TOTAL","99","2017",2735,
"014069","JAN","9","TOTAL","99","2018",2782,
"019109","JAN","9","TOTAL","99","2014",2950,
"019109","JAN","9","TOTAL","99","2015",2901,
"019109","JAN","9","TOTAL","99","2016",2883,
"019109","JAN","9","TOTAL","99","2017",2888,
"019109","JAN","9","TOTAL","99","2018",2870,
"016219","JAN","9","TOTAL","99","2014",29129,
"016219","JAN","9","TOTAL","99","2015",29494,
"016219","JAN","9","TOTAL","99","2016",29706,
"016219","JAN","9","TOTAL","99","2017",29743,
"016219","JAN","9","TOTAL","99","2018",29815,
"016220","JAN","9","TOTAL","99","2014",10513,
"016220","JAN","9","TOTAL","99","2015",10614,
"016220","JAN","9","TOTAL","99","2016",10682,
"016220","JAN","9","TOTAL","99","2017",10732,
"016220","JAN","9","TOTAL","99","2018",10870,
"017191","JAN","9","TOTAL","99","2014",544,
"017191","JAN","9","TOTAL","99","2015",549,
"017191","JAN","9","TOTAL","99","2016",545,
"017191","JAN","9","TOTAL","99","2017",537,
"017191","JAN","9","TOTAL","99","2018",530,
"015219","JAN","9","TOTAL","99","2014",5077,
"015219","JAN","9","TOTAL","99","2015",5115,
"015219","JAN","9","TOTAL","99","2016",5141,
"015219","JAN","9","TOTAL","99","2017",5166,
"015219","JAN","9","TOTAL","99","2018",5183,
"015220","JAN","9","TOTAL","99","2014",20497,
"015220","JAN","9","TOTAL","99","2015",20696,
"015220","JAN","9","TOTAL","99","2016",20790,
"015220","JAN","9","TOTAL","99","2017",20944,
"015220","JAN","9","TOTAL","99","2018",20956,
"015221","JAN","9","TOTAL","99","2014",12130,
"015221","JAN","9","TOTAL","99","2015",12157,
"015221","JAN","9","TOTAL","99","2016",12063,
"015221","JAN","9","TOTAL","99","2017",12102,
"015221","JAN","9","TOTAL","99","2018",12090,
"013226","JAN","9","TOTAL","99","2014",234,
"013226","JAN","9","TOTAL","99","2015",232,
"013226","JAN","9","TOTAL","99","2016",239,
"013226","JAN","9","TOTAL","99","2017",237,
"013226","JAN","9","TOTAL","99","2018",230,
"015222","JAN","9","TOTAL","99","2014",3477,
"015222","JAN","9","TOTAL","99","2015",3501,
"015222","JAN","9","TOTAL","99","2016",3515,
"015222","JAN","9","TOTAL","99","2017",3545,
"015222","JAN","9","TOTAL","99","2018",3487,
"019110","JAN","9","TOTAL","99","2014",1775,
"019110","JAN","9","TOTAL","99","2015",1744,
"019110","JAN","9","TOTAL","99","2016",1746,
"019110","JAN","9","TOTAL","99","2017",1731,
"019110","JAN","9","TOTAL","99","2018",1715,
"108043","JAN","9","TOTAL","99","2014",8786,
"108043","JAN","9","TOTAL","99","2015",8763,
"108043","JAN","9","TOTAL","99","2016",8852,
"108043","JAN","9","TOTAL","99","2017",8842,
"108043","JAN","9","TOTAL","99","2018",8763,
"018163","JAN","9","TOTAL","99","2014",2128,
"018163","JAN","9","TOTAL","99","2015",2157,
"018163","JAN","9","TOTAL","99","2016",2146,
"018163","JAN","9","TOTAL","99","2017",2202,
"018163","JAN","9","TOTAL","99","2018",2239,
"018164","JAN","9","TOTAL","99","2014",3870,
"018164","JAN","9","TOTAL","99","2015",3848,
"018164","JAN","9","TOTAL","99","2016",3856,
"018164","JAN","9","TOTAL","99","2017",3780,
"018164","JAN","9","TOTAL","99","2018",3795,
"012129","JAN","9","TOTAL","99","2014",258,
"012129","JAN","9","TOTAL","99","2015",241,
"012129","JAN","9","TOTAL","99","2016",238,
"012129","JAN","9","TOTAL","99","2017",241,
"012129","JAN","9","TOTAL","99","2018",236,
"018165","JAN","9","TOTAL","99","2014",1040,
"018165","JAN","9","TOTAL","99","2015",1046,
"018165","JAN","9","TOTAL","99","2016",1041,
"018165","JAN","9","TOTAL","99","2017",1019,
"018165","JAN","9","TOTAL","99","2018",1017,
"015224","JAN","9","TOTAL","99","2014",6029,
"015224","JAN","9","TOTAL","99","2015",6041,
"015224","JAN","9","TOTAL","99","2016",6000,
"015224","JAN","9","TOTAL","99","2017",5934,
"015224","JAN","9","TOTAL","99","2018",5913,
"098058","JAN","9","TOTAL","99","2014",1550,
"098058","JAN","9","TOTAL","99","2015",1560,
"098058","JAN","9","TOTAL","99","2016",1557,
"098058","JAN","9","TOTAL","99","2017",1545,
"098058","JAN","9","TOTAL","99","2018",1549,
"013227","JAN","9","TOTAL","99","2014",9257,
"013227","JAN","9","TOTAL","99","2015",9341,
"013227","JAN","9","TOTAL","99","2016",9356,
"013227","JAN","9","TOTAL","99","2017",9477,
"013227","JAN","9","TOTAL","99","2018",9506,
"015226","JAN","9","TOTAL","99","2014",7412,
"015226","JAN","9","TOTAL","99","2015",7386,
"015226","JAN","9","TOTAL","99","2016",7335,
"015226","JAN","9","TOTAL","99","2017",7287,
"015226","JAN","9","TOTAL","99","2018",7246,
"016221","JAN","9","TOTAL","99","2014",1401,
"016221","JAN","9","TOTAL","99","2015",1404,
"016221","JAN","9","TOTAL","99","2016",1394,
"016221","JAN","9","TOTAL","99","2017",1377,
"016221","JAN","9","TOTAL","99","2018",1377,
"012130","JAN","9","TOTAL","99","2014",10574,
"012130","JAN","9","TOTAL","99","2015",10561,
"012130","JAN","9","TOTAL","99","2016",10658,
"012130","JAN","9","TOTAL","99","2017",10582,
"012130","JAN","9","TOTAL","99","2018",10565,
"013228","JAN","9","TOTAL","99","2014",4709,
"013228","JAN","9","TOTAL","99","2015",4808,
"013228","JAN","9","TOTAL","99","2016",4906,
"013228","JAN","9","TOTAL","99","2017",4965,
"013228","JAN","9","TOTAL","99","2018",4946,
"017192","JAN","9","TOTAL","99","2014",3941,
"017192","JAN","9","TOTAL","99","2015",3949,
"017192","JAN","9","TOTAL","99","2016",3876,
"017192","JAN","9","TOTAL","99","2017",3814,
"017192","JAN","9","TOTAL","99","2018",3757,
"016222","JAN","9","TOTAL","99","2014",9741,
"016222","JAN","9","TOTAL","99","2015",9750,
"016222","JAN","9","TOTAL","99","2016",9735,
"016222","JAN","9","TOTAL","99","2017",9846,
"016222","JAN","9","TOTAL","99","2018",9908,
"108044","JAN","9","TOTAL","99","2014",10194,
"108044","JAN","9","TOTAL","99","2015",10259,
"108044","JAN","9","TOTAL","99","2016",10205,
"108044","JAN","9","TOTAL","99","2017",10211,
"108044","JAN","9","TOTAL","99","2018",10293,
"019111","JAN","9","TOTAL","99","2014",3830,
"019111","JAN","9","TOTAL","99","2015",3818,
"019111","JAN","9","TOTAL","99","2016",3755,
"019111","JAN","9","TOTAL","99","2017",3767,
"019111","JAN","9","TOTAL","99","2018",3714,
"019112","JAN","9","TOTAL","99","2014",4575,
"019112","JAN","9","TOTAL","99","2015",4596,
"019112","JAN","9","TOTAL","99","2016",4596,
"019112","JAN","9","TOTAL","99","2017",4574,
"019112","JAN","9","TOTAL","99","2018",4542,
"018166","JAN","9","TOTAL","99","2014",651,
"018166","JAN","9","TOTAL","99","2015",642,
"018166","JAN","9","TOTAL","99","2016",624,
"018166","JAN","9","TOTAL","99","2017",624,
"018166","JAN","9","TOTAL","99","2018",626,
"014074","JAN","9","TOTAL","99","2014",923,
"014074","JAN","9","TOTAL","99","2015",910,
"014074","JAN","9","TOTAL","99","2016",908,
"014074","JAN","9","TOTAL","99","2017",914,
"014074","JAN","9","TOTAL","99","2018",891,
"013233","JAN","9","TOTAL","99","2014",178,
"013233","JAN","9","TOTAL","99","2015",175,
"013233","JAN","9","TOTAL","99","2016",173,
"013233","JAN","9","TOTAL","99","2017",173,
"013233","JAN","9","TOTAL","99","2018",172,
"016223","JAN","9","TOTAL","99","2014",1071,
"016223","JAN","9","TOTAL","99","2015",1065,
"016223","JAN","9","TOTAL","99","2016",1065,
"016223","JAN","9","TOTAL","99","2017",1056,
"016223","JAN","9","TOTAL","99","2018",1051,
"016224","JAN","9","TOTAL","99","2014",4113,
"016224","JAN","9","TOTAL","99","2015",4188,
"016224","JAN","9","TOTAL","99","2016",4229,
"016224","JAN","9","TOTAL","99","2017",4213,
"016224","JAN","9","TOTAL","99","2018",4280,
"013229","JAN","9","TOTAL","99","2014",2683,
"013229","JAN","9","TOTAL","99","2015",2700,
"013229","JAN","9","TOTAL","99","2016",2722,
"013229","JAN","9","TOTAL","99","2017",2690,
"013229","JAN","9","TOTAL","99","2018",2652,
"014071","JAN","9","TOTAL","99","2014",4096,
"014071","JAN","9","TOTAL","99","2015",4130,
"014071","JAN","9","TOTAL","99","2016",4125,
"014071","JAN","9","TOTAL","99","2017",4110,
"014071","JAN","9","TOTAL","99","2018",4131,
"014072","JAN","9","TOTAL","99","2014",3543,
"014072","JAN","9","TOTAL","99","2015",3569,
"014072","JAN","9","TOTAL","99","2016",3556,
"014072","JAN","9","TOTAL","99","2017",3592,
"014072","JAN","9","TOTAL","99","2018",3601,
"018167","JAN","9","TOTAL","99","2014",241,
"018167","JAN","9","TOTAL","99","2015",220,
"018167","JAN","9","TOTAL","99","2016",217,
"018167","JAN","9","TOTAL","99","2017",223,
"018167","JAN","9","TOTAL","99","2018",222,
"098059","JAN","9","TOTAL","99","2014",1677,
"098059","JAN","9","TOTAL","99","2015",1675,
"098059","JAN","9","TOTAL","99","2016",1685,
"098059","JAN","9","TOTAL","99","2017",1678,
"098059","JAN","9","TOTAL","99","2018",1684,
"012131","JAN","9","TOTAL","99","2014",1585,
"012131","JAN","9","TOTAL","99","2015",1600,
"012131","JAN","9","TOTAL","99","2016",1576,
"012131","JAN","9","TOTAL","99","2017",1602,
"012131","JAN","9","TOTAL","99","2018",1623,
"016225","JAN","9","TOTAL","99","2014",604,
"016225","JAN","9","TOTAL","99","2015",601,
"016225","JAN","9","TOTAL","99","2016",597,
"016225","JAN","9","TOTAL","99","2017",590,
"016225","JAN","9","TOTAL","99","2018",596,
"097083","JAN","9","TOTAL","99","2014",11799,
"097083","JAN","9","TOTAL","99","2015",11749,
"097083","JAN","9","TOTAL","99","2016",11659,
"097083","JAN","9","TOTAL","99","2017",11612,
"097083","JAN","9","TOTAL","99","2018",11601,
"013232","JAN","9","TOTAL","99","2014",2660,
"013232","JAN","9","TOTAL","99","2015",2663,
"013232","JAN","9","TOTAL","99","2016",2669,
"013232","JAN","9","TOTAL","99","2017",2656,
"013232","JAN","9","TOTAL","99","2018",2666,
"016227","JAN","9","TOTAL","99","2014",207,
"016227","JAN","9","TOTAL","99","2015",201,
"016227","JAN","9","TOTAL","99","2016",204,
"016227","JAN","9","TOTAL","99","2017",211,
"016227","JAN","9","TOTAL","99","2018",211,
"016228","JAN","9","TOTAL","99","2014",436,
"013234","JAN","9","TOTAL","99","2014",1592,
"013234","JAN","9","TOTAL","99","2015",1593,
"013234","JAN","9","TOTAL","99","2016",1559,
"013234","JAN","9","TOTAL","99","2017",1553,
"013234","JAN","9","TOTAL","99","2018",1548,
"016229","JAN","9","TOTAL","99","2014",286,
"016229","JAN","9","TOTAL","99","2015",286,
"016229","JAN","9","TOTAL","99","2016",278,
"016229","JAN","9","TOTAL","99","2017",275,
"016229","JAN","9","TOTAL","99","2018",270,
"018170","JAN","9","TOTAL","99","2014",312,
"018170","JAN","9","TOTAL","99","2015",296,
"018170","JAN","9","TOTAL","99","2016",287,
"018170","JAN","9","TOTAL","99","2017",286,
"018170","JAN","9","TOTAL","99","2018",289,
"017194","JAN","9","TOTAL","99","2014",202,
"017194","JAN","9","TOTAL","99","2015",194,
"017194","JAN","9","TOTAL","99","2016",184,
"017194","JAN","9","TOTAL","99","2017",186,
"017194","JAN","9","TOTAL","99","2018",185,
"015249","JAN","9","TOTAL","99","2014",5385,
"015249","JAN","9","TOTAL","99","2015",5416,
"015249","JAN","9","TOTAL","99","2016",5379,
"015249","JAN","9","TOTAL","99","2017",5366,
"015249","JAN","9","TOTAL","99","2018",5389,
"015229","JAN","9","TOTAL","99","2014",8978,
"015229","JAN","9","TOTAL","99","2015",9093,
"015229","JAN","9","TOTAL","99","2016",9141,
"015229","JAN","9","TOTAL","99","2017",9175,
"015229","JAN","9","TOTAL","99","2018",9224,
"015230","JAN","9","TOTAL","99","2014",8598,
"015230","JAN","9","TOTAL","99","2015",8715,
"015230","JAN","9","TOTAL","99","2016",8808,
"015230","JAN","9","TOTAL","99","2017",8972,
"015230","JAN","9","TOTAL","99","2018",9114,
"012132","JAN","9","TOTAL","99","2014",2514,
"012132","JAN","9","TOTAL","99","2015",2464,
"012132","JAN","9","TOTAL","99","2016",2461,
"012132","JAN","9","TOTAL","99","2017",2487,
"012132","JAN","9","TOTAL","99","2018",2480,
"108045","JAN","9","TOTAL","99","2014",13072,
"108045","JAN","9","TOTAL","99","2015",13160,
"108045","JAN","9","TOTAL","99","2016",13256,
"108045","JAN","9","TOTAL","99","2017",13335,
"108045","JAN","9","TOTAL","99","2018",13446,
"097084","JAN","9","TOTAL","99","2014",783,
"097084","JAN","9","TOTAL","99","2015",784,
"097084","JAN","9","TOTAL","99","2016",786,
"097084","JAN","9","TOTAL","99","2017",770,
"097084","JAN","9","TOTAL","99","2018",739,
"018171","JAN","9","TOTAL","99","2014",3338,
"018171","JAN","9","TOTAL","99","2015",3304,
"018171","JAN","9","TOTAL","99","2016",3279,
"018171","JAN","9","TOTAL","99","2017",3207,
"018171","JAN","9","TOTAL","99","2018",3194,
"108046","JAN","9","TOTAL","99","2014",7538,
"108046","JAN","9","TOTAL","99","2015",7535,
"108046","JAN","9","TOTAL","99","2016",7587,
"108046","JAN","9","TOTAL","99","2017",7609,
"108046","JAN","9","TOTAL","99","2018",7606,
"012134","JAN","9","TOTAL","99","2014",7322,
"012134","JAN","9","TOTAL","99","2015",7372,
"012134","JAN","9","TOTAL","99","2016",7360,
"012134","JAN","9","TOTAL","99","2017",7415,
"012134","JAN","9","TOTAL","99","2018",7425,
"012135","JAN","9","TOTAL","99","2014",245,
"016230","JAN","9","TOTAL","99","2014",214,
"016230","JAN","9","TOTAL","99","2015",205,
"016230","JAN","9","TOTAL","99","2016",204,
"016230","JAN","9","TOTAL","99","2017",218,
"016230","JAN","9","TOTAL","99","2018",205,
"108047","JAN","9","TOTAL","99","2014",4496,
"108047","JAN","9","TOTAL","99","2015",4443,
"108047","JAN","9","TOTAL","99","2016",4396,
"108047","JAN","9","TOTAL","99","2017",4356,
"108047","JAN","9","TOTAL","99","2018",4345,
"013236","JAN","9","TOTAL","99","2014",255,
"013236","JAN","9","TOTAL","99","2015",244,
"013236","JAN","9","TOTAL","99","2016",231,
"013236","JAN","9","TOTAL","99","2017",224,
"013236","JAN","9","TOTAL","99","2018",219,
"018172","JAN","9","TOTAL","99","2014",100,
"018172","JAN","9","TOTAL","99","2015",100,
"018172","JAN","9","TOTAL","99","2016",95,
"018172","JAN","9","TOTAL","99","2017",98,
"018172","JAN","9","TOTAL","99","2018",102,
"018173","JAN","9","TOTAL","99","2014",3174,
"018173","JAN","9","TOTAL","99","2015",3213,
"018173","JAN","9","TOTAL","99","2016",3253,
"018173","JAN","9","TOTAL","99","2017",3299,
"018173","JAN","9","TOTAL","99","2018",3328,
"097085","JAN","9","TOTAL","99","2014",319,
"097085","JAN","9","TOTAL","99","2015",320,
"097085","JAN","9","TOTAL","99","2016",312,
"097085","JAN","9","TOTAL","99","2017",305,
"097085","JAN","9","TOTAL","99","2018",298,
"012136","JAN","9","TOTAL","99","2014",6164,
"012136","JAN","9","TOTAL","99","2015",6142,
"012136","JAN","9","TOTAL","99","2016",6170,
"012136","JAN","9","TOTAL","99","2017",6142,
"012136","JAN","9","TOTAL","99","2018",6124,
"012137","JAN","9","TOTAL","99","2014",7238,
"012137","JAN","9","TOTAL","99","2015",7277,
"012137","JAN","9","TOTAL","99","2016",7293,
"012137","JAN","9","TOTAL","99","2017",7316,
"012137","JAN","9","TOTAL","99","2018",7293,
"013238","JAN","9","TOTAL","99","2014",2930,
"013238","JAN","9","TOTAL","99","2015",2962,
"013238","JAN","9","TOTAL","99","2016",2957,
"013238","JAN","9","TOTAL","99","2017",3001,
"013238","JAN","9","TOTAL","99","2018",3041,
"108048","JAN","9","TOTAL","99","2014",9270,
"108048","JAN","9","TOTAL","99","2015",9289,
"108048","JAN","9","TOTAL","99","2016",9221,
"108048","JAN","9","TOTAL","99","2017",9264,
"108048","JAN","9","TOTAL","99","2018",9229,
"013239","JAN","9","TOTAL","99","2014",763,
"013239","JAN","9","TOTAL","99","2015",757,
"013239","JAN","9","TOTAL","99","2016",757,
"013239","JAN","9","TOTAL","99","2017",755,
"013239","JAN","9","TOTAL","99","2018",758,
"014075","JAN","9","TOTAL","99","2014",1118,
"014075","JAN","9","TOTAL","99","2015",1127,
"014075","JAN","9","TOTAL","99","2016",1134,
"014075","JAN","9","TOTAL","99","2017",1114,
"014075","JAN","9","TOTAL","99","2018",1107,
"097086","JAN","9","TOTAL","99","2014",2841,
"097086","JAN","9","TOTAL","99","2015",2841,
"097086","JAN","9","TOTAL","99","2016",2831,
"097086","JAN","9","TOTAL","99","2017",2829,
"097086","JAN","9","TOTAL","99","2018",2818,
"016232","JAN","9","TOTAL","99","2014",7708,
"016232","JAN","9","TOTAL","99","2015",7687,
"016232","JAN","9","TOTAL","99","2016",7663,
"016232","JAN","9","TOTAL","99","2017",7625,
"016232","JAN","9","TOTAL","99","2018",7569,
"016233","JAN","9","TOTAL","99","2014",7957,
"016233","JAN","9","TOTAL","99","2015",8021,
"016233","JAN","9","TOTAL","99","2016",8018,
"016233","JAN","9","TOTAL","99","2017",8018,
"016233","JAN","9","TOTAL","99","2018",8082,
"097087","JAN","9","TOTAL","99","2014",3069,
"097088","JAN","9","TOTAL","99","2014",2665,
"012138","JAN","9","TOTAL","99","2014",8950,
"012138","JAN","9","TOTAL","99","2015",8910,
"012138","JAN","9","TOTAL","99","2016",8814,
"012138","JAN","9","TOTAL","99","2017",8745,
"012138","JAN","9","TOTAL","99","2018",8711,
"015235","JAN","9","TOTAL","99","2014",3951,
"015235","JAN","9","TOTAL","99","2015",3938,
"015235","JAN","9","TOTAL","99","2016",3920,
"015235","JAN","9","TOTAL","99","2017",3931,
"015235","JAN","9","TOTAL","99","2018",3943,
"015236","JAN","9","TOTAL","99","2014",3302,
"015236","JAN","9","TOTAL","99","2015",3321,
"015236","JAN","9","TOTAL","99","2016",3348,
"015236","JAN","9","TOTAL","99","2017",3365,
"015236","JAN","9","TOTAL","99","2018",3342,
"017195","JAN","9","TOTAL","99","2014",8252,
"017195","JAN","9","TOTAL","99","2015",8250,
"017195","JAN","9","TOTAL","99","2016",8226,
"017195","JAN","9","TOTAL","99","2017",8159,
"017195","JAN","9","TOTAL","99","2018",8175,
"017196","JAN","9","TOTAL","99","2014",3872,
"017196","JAN","9","TOTAL","99","2015",3854,
"017196","JAN","9","TOTAL","99","2016",3842,
"017196","JAN","9","TOTAL","99","2017",3801,
"017196","JAN","9","TOTAL","99","2018",3760,
"018174","JAN","9","TOTAL","99","2014",402,
"018174","JAN","9","TOTAL","99","2015",391,
"018174","JAN","9","TOTAL","99","2016",395,
"018174","JAN","9","TOTAL","99","2017",375,
"018174","JAN","9","TOTAL","99","2018",384,
"018175","JAN","9","TOTAL","99","2014",1305,
"018175","JAN","9","TOTAL","99","2015",1293,
"018175","JAN","9","TOTAL","99","2016",1272,
"018175","JAN","9","TOTAL","99","2017",1277,
"018175","JAN","9","TOTAL","99","2018",1273,
"013242","JAN","9","TOTAL","99","2014",4066,
"013242","JAN","9","TOTAL","99","2015",4078,
"013242","JAN","9","TOTAL","99","2016",4076,
"013242","JAN","9","TOTAL","99","2017",4128,
"013242","JAN","9","TOTAL","99","2018",4162,
"016234","JAN","9","TOTAL","99","2014",4843,
"016234","JAN","9","TOTAL","99","2015",4786,
"016234","JAN","9","TOTAL","99","2016",4720,
"016234","JAN","9","TOTAL","99","2017",4709,
"016234","JAN","9","TOTAL","99","2018",4642,
"014076","JAN","9","TOTAL","99","2014",218,
"014076","JAN","9","TOTAL","99","2015",218,
"014076","JAN","9","TOTAL","99","2016",217,
"014076","JAN","9","TOTAL","99","2017",212,
"014076","JAN","9","TOTAL","99","2018",209,
"019113","JAN","9","TOTAL","99","2014",4028,
"019113","JAN","9","TOTAL","99","2015",3946,
"019113","JAN","9","TOTAL","99","2016",3918,
"019113","JAN","9","TOTAL","99","2017",3895,
